INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('75611136878', 'False', 'Gabriel Assunção-Miranda', '602287761', 'R. Sara Miranda, 89, 3026-272 Tomar', '2023-08-03');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('26266791908', 'False', 'José Oliveira', '975990926', 'Alameda Pinho, 45, 8355-469 São Salvador de Lordelo', '1962-04-29');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('97046385451', 'False', 'Joana Mota', '456671254', 'Travessa de Lopes, S/N, 9477-431 Leiria', '1928-10-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('03999720121', 'False', 'Emma Morais-Leal', '087621565', 'R. de Lopes, 10, 0290-881 Fafe', '1932-02-03');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('84016152739', 'False', 'Nair Pinheiro', '659964341', 'Largo de Antero de Quental, 8, 9943-701 Marinha Grande', '1942-07-16');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('49632411764', 'False', 'Brian Vieira', '923317108', 'Travessa Alves, 83, 8353-405 Ovar', '1938-12-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('60611355474', 'False', 'Mateus Gonçalves', '514058464', 'Praça Miranda, S/N, 8624-540 Torres Novas', '1928-10-02');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('92265651548', 'False', 'Igor Cruz', '638955455', 'Largo Francisca Andrade, S/N, 3332-621 Fundão', '1934-12-14');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('59301955962', 'False', 'Melissa Borges', '413074134', 'Avenida Reis, S/N, 8988-802 Cantanhede', '1923-08-24');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('29680625104', 'False', 'Rita Garcia', '174873759', 'Alameda de Cunha, 620, 9657-055 Abrantes', '1925-04-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('04727638092', 'False', 'Andreia Anjos', '795720510', 'Praça de Cruz, S/N, 4774-649 Santiago do Cacém', '1931-05-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('06255180227', 'False', 'Joel Carvalho-Torres', '213317858', 'Rua de D. Pedro Pitões, 600, 1245-996 Vila Nova de Gaia', '1984-09-05');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('68265664594', 'False', 'Simão Cardoso', '164065893', 'Rua Campos, S/N, 4306-192 Sintra', '1942-02-06');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('17431700002', 'False', 'Jéssica Gomes-Faria', '533212397', 'Alameda Augusto Monjardino, 37, 4382-612 Coimbra', '1965-12-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('33024469775', 'False', 'Ângelo Neves-Antunes', '526908035', 'Av Luna Moura, 24, 5650-957 Vila Nova de Gaia', '1927-09-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('92032539394', 'False', 'Bernardo Santos', '234367355', 'Praça Amorim, 16, 8936-668 Porto Santo', '1960-02-25');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('33962050740', 'False', 'Júlia-Carminho Matos', '030194293', 'Avenida Sandro Leite, 23, 2717-655 Valongo', '2011-11-02');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('69112634379', 'False', 'Erica Pereira', '862444217', 'Largo do Tijolo, 8, 8777-740 Alcobaça', '2022-07-15');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('66717125210', 'False', 'Constança Ferreira', '349228563', 'R. Martins, 67, 1841-278 Pombal', '2016-09-01');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('78473511617', 'False', 'Tatiana Oliveira', '137924751', 'Av de Coelho, 4, 7747-270 Montijo', '1955-05-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('83103512168', 'False', 'Valentim Cardoso', '976881026', 'Rua Luciana Nunes, S/N, 5302-289 Serpa', '1923-10-07');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('61229441146', 'False', 'Camila Machado', '749564432', 'Alameda Eva Cunha, 2, 0596-128 Loulé', '2005-09-20');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('12561045637', 'False', 'Laura Abreu', '161552392', 'Alameda de Simões, 725, 0690-257 Pombal', '1928-04-11');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('88793818987', 'False', 'Daniela Sousa', '516528697', 'Praça da Vila Expo, 9, 4498-682 Paços de Ferreira', '1939-01-12');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('24925386318', 'False', 'Violeta Moura', '656861499', 'Rua Gaspar Coelho, 56, 2413-641 Pombal', '1958-11-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('92990130232', 'False', 'Rodrigo Simões', '362988944', 'R. Brian Castro, 75, 8469-467 Ponte de Sor', '1985-09-14');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('53818966705', 'False', 'Camila Brito', '718245329', 'Alameda da Circunvalação, 21, 7654-089 Castelo Branco', '2015-09-17');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('42913209657', 'False', 'Matilde Lourenço', '020672404', 'Largo de Ramos, 818, 7939-819 Lamego', '1951-02-16');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('48413881880', 'False', 'Margarida do Andrade', '115164477', 'Av Cardoso, 79, 2473-171 Valongo', '1967-06-10');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('09479356381', 'False', 'Irina Castro', '085138168', 'Rua Lopes, 76, 2755-394 Entroncamento', '1931-09-15');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('15032565042', 'False', 'Kévim Borges-Melo', '152976561', 'Largo Ângelo Vaz, 1, 9457-523 Ovar', '2012-06-20');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('92135630599', 'False', 'Anita Brito', '010004874', 'Largo Amélia Carvalheira, 285, 5291-411 Silves', '1964-08-09');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('18056928109', 'False', 'Lara da Anjos', '538904796', 'R. de Ribeiro, 17, 2193-965 Lagoa', '2000-10-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('87163717164', 'False', 'Manuel Antunes', '180053812', 'Avenida dos Armazéns, 7, 3178-795 Fafe', '1934-03-15');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('53822633952', 'False', 'Mauro Almeida', '596345726', 'Av Matilde Fonseca, 15, 0096-609 Barcelos', '1961-12-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('95803097037', 'False', 'Miriam Neves', '600131474', 'R. Tristão da Silva, 30, 8478-211 Montijo', '1957-06-24');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('65164185308', 'False', 'Flor Cunha', '353432341', 'Praça de Batista, 371, 7655-911 Valongo', '1942-12-31');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('99424376236', 'False', 'Petra da Branco', '973487946', 'R. de Pereira, 420, 9483-559 Sintra', '1960-08-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('97567518106', 'False', 'Carminho Soares', '291921987', 'Av de Castro, 88, 6365-690 Amadora', '1940-06-11');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('96411301083', 'False', 'Edgar Machado', '101800681', 'Av de Costa, S/N, 2643-017 Amora', '2016-12-28');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('86771078672', 'False', 'Cristiano Miranda', '777039947', 'Av Amaral, 862, 6508-495 Vila do Conde', '2012-01-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('90403355914', 'False', 'Gustavo Ribeiro', '032308562', 'Praça de Magalhães, 11, 1324-689 Porto Santo', '1986-12-30');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('60972029553', 'False', 'Débora de Vieira', '619003990', 'Rua Ivan Brito, 24, 5540-415 São João da Madeira', '1934-12-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('19240776278', 'False', 'Luana Fernandes', '052679184', 'Travessa Soares, 93, 7942-061 Mêda', '1943-06-14');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('35208978262', 'False', 'Emanuel Mendes', '187765682', 'Travessa Macedo, 191, 7991-884 Torres Novas', '1927-04-05');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('82693928100', 'False', 'Camila Abreu', '365180639', 'Avenida Fonseca, 89, 6787-952 Rio Maior', '1948-12-05');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('99074824763', 'False', 'Mara Machado', '813142006', 'Praça Jesus, 74, 9044-889 Freamunde', '1998-07-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('21847922681', 'False', 'Constança Anjos', '532465793', 'Alameda de Jesus, S/N, 0976-693 Lixa', '2018-08-02');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('37186088803', 'False', 'Rafael Melo', '843826565', 'Travessa Esteves, 84, 4484-495 Gafanha da Nazaré', '2013-04-16');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('47983017135', 'False', 'Lara Teixeira', '911576495', 'Avenida Costa, S/N, 2318-012 Ermesinde', '1977-09-17');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('87073544318', 'False', 'Isabel Fonseca', '763688642', 'Av de Magalhães, 66, 9909-501 Costa da Caparica', '1957-01-14');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('56506079928', 'False', 'Brian Abreu', '649144911', 'Praça Ângela Moreira, S/N, 4741-316 Trancoso', '1977-10-08');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('78186140230', 'False', 'Bruno Amorim', '606059157', 'Avenida Professor José Conde, S/N, 6036-614 Ribeira Grande', '2023-11-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('77142571296', 'False', 'Leonor Mendes', '834973285', 'Largo das Oliveiras, S/N, 5190-969 Gafanha da Nazaré', '1928-05-01');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('13396417629', 'False', 'Luís Azevedo-Loureiro', '793527486', 'Largo Carlota Andrade, 34, 2354-696 Vale de Cambra', '2014-01-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('97271416585', 'False', 'Vicente Carneiro', '413116515', 'Av Fábio Araújo, 401, 0134-071 Vale de Cambra', '1943-04-17');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('15851295609', 'False', 'Raquel-Lia Pinheiro', '257889252', 'Praça Prof. António José Saraiva, 52, 2998-450 Ribeira Grande', '1954-12-11');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('87548147866', 'False', 'Carlota Matias', '042911813', 'Largo Eduarda Neves, 56, 6638-348 Guimarães', '1945-08-14');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('29240750832', 'False', 'Enzo Tavares', '350351460', 'Travessa Artur Agostinho, 6, 8586-504 Rio Maior', '1957-02-12');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('71673439449', 'False', 'Afonso Abreu', '989702782', 'Alameda de João do Carmo, 54, 2976-003 Leiria', '2022-07-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('81567928156', 'False', 'Bruno Morais', '236552940', 'Rua de Amorim, 51, 2249-252 Vendas Novas', '1970-06-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('09158603328', 'False', 'Soraia Miranda-Gonçalves', '643505043', 'Travessa Márcio Costa, 16, 1770-314 Gouveia', '1971-11-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('19430168347', 'False', 'Gonçalo Domingues', '089325980', 'Travessa Leandro Ribeiro, 21, 7175-230 Ourém', '1936-10-10');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('32119932350', 'False', 'Melissa Ferreira-Campos', '875253941', 'Avenida Monteiro, 96, 7666-433 Quarteira', '1960-10-31');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('46072111419', 'False', 'Matilde-Soraia Baptista', '050231771', 'Travessa de Cardoso, 84, 0591-942 Gondomar', '1929-02-04');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('00326615372', 'False', 'Francisco Silva-Baptista', '754980782', 'Alameda Joaquim Nunes, 1, 0581-306 Olhão', '1974-11-11');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('26546133764', 'False', 'Micael Silva', '105398828', 'Avenida Fabiana Henriques, 73, 3081-237 Lagoa', '2021-11-08');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('73366939959', 'False', 'Eva Ramos-Garcia', '655161850', 'Alameda do Longo, 3, 6525-416 Ílhavo', '2004-03-30');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('25473925154', 'False', 'Gonçalo Anjos', '066399852', 'Av Oliveira, 83, 4151-050 Leiria', '1973-05-25');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('00935631607', 'False', 'Wilson Ferreira-Gonçalves', '281506557', 'R. do Olival, 42, 4802-699 Viseu', '1968-12-01');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('81004450605', 'False', 'Luís Leite', '442451017', 'Av Teixeira, 535, 7044-114 Quarteira', '1951-08-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('89067124640', 'False', 'Isabel Esteves', '761636003', 'Rua de Brito, 27, 8487-965 Guarda', '1948-04-15');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('47431214619', 'False', 'Edgar Morais', '083540585', 'Av Gerais, 4, 7705-353 Gandra', '1938-02-07');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('52391846467', 'False', 'Lia Henriques', '573851845', 'Avenida de João do Carmo, 36, 3053-134 Rio Maior', '1927-01-16');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('94707631510', 'False', 'Isabel Martins', '127359419', 'R. de Pinheiro, S/N, 9089-767 Santana', '2009-03-24');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('99058677412', 'False', 'Lia-Matilde Fernandes', '471614007', 'Av das Andorinhas, 648, 9739-911 Gandra', '1944-01-12');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('46670326077', 'False', 'Joel da Valente', '742065922', 'Largo 25 de Abril, 65, 9268-484 Caldas da Rainha', '2014-10-26');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('69640834751', 'False', 'Larissa Gomes', '118117280', 'Travessa Ricardo Antunes, 97, 8122-835 Vila Nova de Famalicão', '1960-02-08');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('55453620293', 'False', 'Lourenço Barbosa', '131760710', 'Praça Fernanda de Castro, 5, 5482-169 Vendas Novas', '1950-12-09');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('23543356908', 'False', 'João Domingues', '546116790', 'Rua de Simões, 68, 8410-481 Rebordosa', '1928-11-11');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('34585013707', 'False', 'Patrícia Cruz-Pacheco', '848802514', 'Largo do Evaristo, S/N, 6066-812 Mirandela', '1963-02-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('32981740859', 'False', 'Brian da Gonçalves', '975075375', 'Travessa Emanuel Santos, 64, 3620-727 Sacavém', '1976-03-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('03295224110', 'False', 'Alexandre Soares', '309782023', 'Av Marques, 45, 5467-649 Ermesinde', '2010-04-29');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('62029857919', 'False', 'Iara Mota', '766218586', 'Largo de Neptuno, 1, 6439-398 Lamego', '1940-03-24');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('67158763093', 'False', 'Camila Amaral', '451210216', 'Travessa Bruna Pacheco, 64, 6595-235 Serpa', '2024-04-07');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('16938363216', 'False', 'Lucas Alves-Guerreiro', '863470460', 'Av do Monte dos Judeus, S/N, 3224-561 Aveiro', '2002-12-28');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('14055929221', 'False', 'Emília Henriques', '687216028', 'Avenida Pinto, 54, 8884-701 Sacavém', '2018-02-03');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('39248341744', 'False', 'Ana Gonçalves', '011551909', 'Rua de Valente, S/N, 5989-609 Ílhavo', '2005-10-07');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('09884649558', 'False', 'Júlia Pires', '420321870', 'Rua da Foz, 90, 8445-626 Sintra', '2004-09-15');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('77077967701', 'False', 'Mauro Leite', '425984987', 'Praça Luca Alves, 37, 6742-097 Entroncamento', '1923-09-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('82242664315', 'False', 'Lourenço Mendes', '215148927', 'Praça de São Francisco, S/N, 6447-946 Fiães', '1950-12-31');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('81554434768', 'False', 'António Henriques', '290666436', 'Alameda Naiara Valente, 44, 0556-653 Pinhel', '1975-06-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('65695907385', 'False', 'João Campos', '601068914', 'Avenida de Araújo, 30, 1948-573 Odivelas', '1943-02-04');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('19302049963', 'False', 'César Pinho', '819352915', 'Alameda Marcos Rodrigues, 91, 7299-483 Maia', '2017-06-20');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('32871051098', 'False', 'Joaquim Paiva', '421144131', 'Largo Jorge Carvalho, 17, 6571-087 Fundão', '1933-02-14');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('97257309058', 'False', 'Gabriela Fonseca', '192262345', 'Travessa da Lingueta, 80, 7077-485 Fátima', '1953-07-10');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('80685502972', 'False', 'Marco Coelho', '874952774', 'Largo Macedo, 244, 7736-169 Macedo de Cavaleiros', '1936-01-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('39683664434', 'False', 'Adriana Henriques', '251776167', 'Largo Dom Afonso Henriques, 26, 9687-871 Alcobaça', '1953-07-17');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('24467235200', 'False', 'Bryan Silva', '123665123', 'R. Afonso de Albuquerque, 6, 7668-613 Lisboa', '1969-04-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('88436642298', 'False', 'Mauro Paiva', '154719835', 'Largo do Cais das Pedras, 40, 5362-160 Quarteira', '1974-10-24');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('70940131003', 'False', 'Irina Loureiro', '210994289', 'Travessa António Mendes, S/N, 3388-530 Covilhã', '1984-04-30');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('90896826236', 'False', 'Bárbara Andrade-Pinto', '065006994', 'Travessa Violeta Torres, 166, 9772-672 Gondomar', '1953-02-12');
